pcode,LOC_NUM_PLCS_VIST,LOC_TIME_NONE,LOC_TIME_WORK,LOC_TIME_EATING,LOC_TIME_SOCIAL,LOC_TIME_OTHERS,LOC_TIME_GYM,LOC_TIME_HOME,APP_DUR_ENTER_sum,APP_DUR_ENTER_count,APP_DUR_SOCIAL_sum,APP_DUR_SOCIAL_count,APP_DUR_sum,APP_DUR_count,keyevent_DIST_sum,keyevent_DIST_count,keyevent_TIME_sum,keyevent_TIME_count,keyevent_SOCIAL_DIST_sum,keyevent_SOCIAL_DIST_count,keyevent_ENTER_DIST_sum,keyevent_ENTER_DIST_count,keyevent_INFO_DIST_sum,keyevent_INFO_DIST_count,keyevent_HEALTH_DIST_sum,keyevent_HEALTH_DIST_count,keyevent_WORK_DIST_sum,keyevent_WORK_DIST_count,keyevent_SOCIAL_TIME_sum,keyevent_SOCIAL_TIME_count,keyevent_ENTER_TIME_sum,keyevent_ENTER_TIME_count,keyevent_INFO_TIME_sum,keyevent_INFO_TIME_count,keyevent_HEALTH_TIME_sum,keyevent_HEALTH_TIME_count,keyevent_WORK_TIME_sum,keyevent_WORK_TIME_count,SCR#entropy,SCR#state_changes,SCR#SCREEN_OFF_count,SCR#SCREEN_ON_count,SCR#unknown_count,SCR#dur_SCREEN_OFF,SCR#dur_SCREEN_ON,SCR#dur_unknown,APP_DUR_INFO_sum,APP_DUR_INFO_count,APP_DUR_WORK_sum,APP_DUR_WORK_count,APP_DUR_HEALTH_sum,APP_DUR_HEALTH_count,FitbitStepcount_sum,Fitbitcalorie_sum,Fitbitdistance_sum,ACT#count_ON_BICYCLE,ACT#count_STILL,ACT#count_WALKING,ACT#dur_ON_BICYCLE,ACT#dur_STILL,ACT#dur_WALKING,ACT#count_IN_VEHICLE,ACT#dur_IN_VEHICLE,ACT#count_RUNNING,ACT#dur_RUNNING,MSG_SNT#CNT,MSG_RCV#CNT,MSG#CNT,CALL#CNT,CALL#DUR,next_hour_binary_personal,stress_binary_personal,window_start_time,sleep_duration_sec,sleep_duration_hr,sleep_onset_hour,sleep_midpoint_hour
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.864995,11.0,0.288996,14.0,1575.3660110000003,46.0,196.92715764045715,257.0,100.921,257.0,196.92715764045715,257.0,0.0,257.0,0.0,257.0,0.0,257.0,0.0,257.0,100.921,257.0,0.0,257.0,0.0,257.0,0.0,257.0,0.0,257.0,0.1269735111439108,7.0,3.0,3.0,251.0,884.0,97.0,2379.0,0.326995,10.0,0.0,0.0,0.0,0.0,121.0,90.23664855957033,136.15049743652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-24 09:00:00,,,,
P001,1.0,0.0,31.346833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5279870000000001,25.0,1848.31197,58.0,585.1125246286392,514.0,180.671,514.0,585.1125246286392,514.0,0.0,514.0,0.0,514.0,0.0,514.0,0.0,514.0,180.671,514.0,0.0,514.0,0.0,514.0,0.0,514.0,0.0,514.0,0.0612929704136469,6.0,2.0,3.0,509.0,932.0,448.0,1699.0,0.048,4.0,0.133995,6.0,0.0,0.0,257.0,103.6251983642578,289.3600158691406,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-11-24 10:00:00,,,,
P001,3.0,4.1002833333333335,4.353133333333333,0.0,0.0,0.0,0.0,20.6333,0.4919949999999999,9.0,110.31897799999996,41.0,115.167962,75.0,383.7633217573166,340.0,96.061,340.0,368.4786264896393,340.0,0.0,340.0,0.0,340.0,0.0,340.0,0.0,340.0,90.982,340.0,0.0,340.0,0.0,340.0,0.0,340.0,0.0,340.0,0.0865460311733791,8.0,3.0,2.0,335.0,109.0,3.0,3041.0,0.164998,4.0,0.075999,1.0,0.0,0.0,1126.0,163.81924438476562,1267.6802978515625,1.0,3.0,3.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2021-11-24 11:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.285066666666665,3423.066,1.0,0.238997,6.0,3423.5199940000007,14.0,203.23062074184412,195.0,61.897,195.0,203.23062074184412,195.0,0.0,195.0,0.0,195.0,0.0,195.0,0.0,195.0,61.897,195.0,0.0,195.0,0.0,195.0,0.0,195.0,0.0,195.0,0.416187656030154,21.0,10.0,11.0,174.0,2867.0,58.0,137.0,0.004999,1.0,0.0,0.0,0.0,0.0,8.0,121.04120635986328,9.01232624053955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-24 12:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00126666666667,0.008,1.0,0.105999,4.0,1088.9260210000002,17.0,14.89516019821167,28.0,6.503,28.0,14.89516019821167,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0,6.503,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.3068291534409705,3.0,1.0,1.0,26.0,1087.0,1.0,1638.0,1088.469026,5.0,0.0,0.0,0.0,0.0,22.0,160.98916625976562,24.783897399902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-11-24 13:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83285,0.008999,1.0,0.210995,8.0,0.779985,32.0,18.812559247016907,48.0,6.891,48.0,9.41421353816986,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,4.952,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,923.0,0.051,2.0,0.0,0.0,0.0,0.0,75.0,200.39285278320312,84.49055480957031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-11-24 14:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.96666666666667,0.363994,17.0,0.474994,14.0,1.466981,58.0,151.31957471370697,130.0,25.37,130.0,151.31957471370697,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,25.37,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,3289.0,0.066998,5.0,0.0,0.0,0.0,0.0,64.0,85.01184844970703,72.09861755371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-24 15:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.448366666666665,0.263995,8.0,0.4069899999999999,13.0,1.17097,47.0,238.7159193754196,198.0,75.488,198.0,222.9126553535461,198.0,0.0,198.0,0.0,198.0,0.0,198.0,0.0,198.0,71.236,198.0,0.0,198.0,0.0,198.0,0.0,198.0,0.0,198.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,3052.0,0.2309909999999999,12.0,0.035,1.0,0.0,0.0,36.0,74.01800537109375,40.55546569824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-24 16:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.521,0.116999,3.0,0.046999,3.0,2.265996,15.0,235.4173394441605,181.0,46.801,181.0,210.03758418560028,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,41.793,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0,181.0,0.0949403113038862,4.0,2.0,1.0,178.0,0.0,1.0,2225.0,0.023,1.0,0.0,0.0,0.0,0.0,5.0,70.208251953125,5.632704257965088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-11-24 17:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.07425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,69.33745574951172,10.138867378234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-11-24 18:00:00,,,,
P001,2.0,3.512716666666667,0.0,0.0,0.0,0.0,0.0,53.24705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.83390808105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-24 19:00:00,,,,
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999,1.0,0.133997,5.0,513.584982,19.0,8.576491236686707,33.0,1.361,33.0,8.576491236686707,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,1.361,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.8234546496267394,11.0,5.0,5.0,23.0,390.0,81.0,2397.0,0.009999,1.0,0.0,0.0,0.0,0.0,5.0,81.63750457763672,5.632704257965088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-25 09:00:00,21255.446,5.904290555555556,3.75,6.7
P001,1.0,0.0,33.22278333333334,0.0,0.0,0.0,0.0,0.0,0.038998,2.0,180.14198799999997,20.0,181.229959,76.0,459.71098232269287,412.0,128.021,412.0,422.6005825996399,412.0,0.0,412.0,19.06449508666992,412.0,0.0,412.0,0.0,412.0,121.328,412.0,0.0,412.0,3.427,412.0,0.0,412.0,0.0,412.0,0.0340708360574755,2.0,1.0,1.0,410.0,17.0,3.0,2846.0,0.762977,39.0,0.008,1.0,0.0,0.0,275.0,108.41460418701172,280.5086364746094,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-25 10:00:00,21255.446,5.904290555555556,3.75,6.7
P001,3.0,2.0164,0.0,0.0,0.0,0.0,0.0,27.999216666666666,0.0,0.0,311.39200200000005,11.0,418.4719950000001,31.0,21.535460352897644,48.0,11.566,48.0,21.535460352897644,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,11.566,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.4634135588264299,9.0,3.0,3.0,42.0,411.0,4.0,1996.0,0.023,2.0,0.0,0.0,0.0,0.0,918.0,248.50454711914065,1033.681640625,1.0,2.0,3.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-25 11:00:00,21255.446,5.904290555555556,3.75,6.7
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30075,0.0,0.0,9.529995,10.0,9.563993,13.0,71.23501181602478,73.0,34.626,73.0,71.23501181602478,73.0,0.0,73.0,0.0,73.0,0.0,73.0,0.0,73.0,34.626,73.0,0.0,73.0,0.0,73.0,0.0,73.0,0.0,73.0,0.1975695602638018,4.0,2.0,1.0,70.0,3.0,4.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,244.47711181640625,12.391948699951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2021-11-25 12:00:00,21255.446,5.904290555555556,3.75,6.7
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76436666666666,0.0,0.0,807.0349919999999,3.0,807.0349919999999,3.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0986122886681096,8.0,3.0,3.0,3.0,757.0,3.0,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3384017944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-11-25 13:00:00,21255.446,5.904290555555556,3.75,6.7
P001,2.0,4.12895,0.0,0.0,0.0,0.0,0.0,51.69636666666666,0.435991,21.0,677.7669930000001,10.0,678.319984,34.0,240.2038706541061,121.0,27.749,121.0,240.2038706541061,121.0,0.0,121.0,0.0,121.0,0.0,121.0,0.0,121.0,27.749,121.0,0.0,121.0,0.0,121.0,0.0,121.0,0.0,121.0,0.199934401832588,7.0,2.0,3.0,116.0,585.0,6.0,2752.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,153.8050537109375,810.4656372070312,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-25 14:00:00,21255.446,5.904290555555556,3.75,6.7
P001,2.0,2.7893,0.0,0.0,0.0,0.0,0.0,49.91598333333334,0.0,0.0,639.32002,8.0,639.658017,18.0,28.869927287101746,29.0,5.008,29.0,28.869927287101746,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,5.008,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.2987580581893401,3.0,1.0,1.0,27.0,637.0,1.0,1935.0,0.0,0.0,0.133,1.0,0.0,0.0,167.0,116.68720245361328,188.13232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-25 15:00:00,21255.446,5.904290555555556,3.75,6.7
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97783333333333,0.0,0.0,622.3099980000001,3.0,622.4379970000001,6.0,44.88095128536224,41.0,7.368,41.0,44.88095128536224,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,7.368,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.3873147132878179,5.0,2.0,2.0,37.0,621.0,1.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,152.716552734375,25.910438537597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-25 16:00:00,21255.446,5.904290555555556,3.75,6.7
P001,2.0,0.0,1.7896833333333333,0.0,0.0,0.0,0.0,55.83925,0.0,0.0,0.149,1.0,0.181999,2.0,43.6316910982132,32.0,9.969,32.0,43.6316910982132,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,9.969,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2558.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,80.98440551757812,167.85458374023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-25 17:00:00,21255.446,5.904290555555556,3.75,6.7
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5294,0.0589979999999999,3.0,0.0,0.0,0.114997,5.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.4505612088663046,1.0,1.0,0.0,5.0,0.0,0.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.01090240478516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-25 18:00:00,21255.446,5.904290555555556,3.75,6.7
P001,2.0,2.0479333333333334,0.0,0.0,0.0,0.0,0.0,54.427533333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.05160522460938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-25 19:00:00,21255.446,5.904290555555556,3.75,6.7
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512992,14.0,3.262996,10.0,4.292983999999999,38.0,48.130013942718506,74.0,10.402,74.0,48.130013942718506,74.0,0.0,74.0,0.0,74.0,0.0,74.0,0.0,74.0,10.402,74.0,0.0,74.0,0.0,74.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,2917.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,268.9683532714844,94.62942504882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-26 09:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.354993,15.0,103.15198899999996,26.0,16.19503688812256,38.0,5.39,38.0,16.19503688812256,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,5.39,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.4779314030022261,6.0,3.0,2.0,33.0,931.0,535.0,1214.0,0.061998,3.0,0.0,0.0,0.0,0.0,40.0,175.79275512695312,45.06163024902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-26 10:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.88041666666668,0.0,0.0,0.034,1.0,0.051999,2.0,137.08388435840607,50.0,37.112,50.0,137.08388435840607,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,37.112,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.098039113279732,1.0,1.0,0.0,49.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,165.77854919433594,7.885785579681396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-26 12:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.834833333333336,0.0,0.0,842.1079900000001,12.0,842.2509870000001,21.0,91.91322612762453,118.0,61.982,118.0,91.91322612762453,118.0,0.0,118.0,0.0,118.0,0.0,118.0,0.0,118.0,61.982,118.0,0.0,118.0,0.0,118.0,0.0,118.0,0.0,118.0,0.2039307707231333,8.0,2.0,3.0,113.0,763.0,244.0,2498.0,0.075,4.0,0.0,0.0,0.0,0.0,0.0,133.885498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-26 13:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.40906666666667,0.2719979999999999,4.0,859.783995,2.0,860.22999,12.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.509137344082687,3.0,1.0,1.0,12.0,858.0,1.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,93.9375457763672,84.49055480957031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-26 15:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.02681666666668,0.0,0.0,0.017999,1.0,0.178996,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,0.132997,7.0,0.0,0.0,0.0,0.0,33.0,75.75959777832031,37.17584991455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-26 16:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,2.0,1.7313833333333333,0.0,0.0,0.0,0.0,0.0,52.87213333333333,0.032,1.0,770.526018,2.0,770.597016,5.0,11.248984336853027,19.0,4.717,19.0,11.248984336853027,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,4.717,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.6605788876520756,4.0,2.0,2.0,15.0,763.0,7.0,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,139.87225341796875,73.22515106201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2021-11-26 17:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.977583333333335,0.234996,9.0,0.006,1.0,0.338993,16.0,41.92268431186676,46.0,17.674,46.0,41.92268431186676,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,17.674,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.1047324391050865,1.0,1.0,0.0,45.0,0.0,0.0,2793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.02510833740234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-11-26 18:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58061666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3781509399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-26 19:00:00,24444.623,6.790173055555555,2.716666666666667,6.116666666666666
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.584183333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,220.09469604492188,1436.6614990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-27 09:00:00,18446.702,5.124083888888889,3.3666666666666667,5.933333333333334
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,85.88265228271484,58.41918563842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-27 12:00:00,18446.702,5.124083888888889,3.3666666666666667,5.933333333333334
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47966666666666,1183.527941,3.0,0.154997,7.0,1866.2109370000005,16.0,44.8591970205307,42.0,20.349,42.0,44.8591970205307,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,20.349,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.3027839382791754,4.0,1.0,2.0,39.0,1181.0,4.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,208.2300567626953,1098.860107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-27 13:00:00,18446.702,5.124083888888889,3.3666666666666667,5.933333333333334
P001,2.0,0.0,11.196416666666668,0.0,0.0,0.0,0.0,42.48356666666667,0.294995,7.0,1.5789650000000002,80.0,217.691924,158.0,599.3404490947723,640.0,168.084,640.0,518.1838496923447,640.0,0.0,640.0,0.0,640.0,0.0,640.0,0.0,640.0,146.216,640.0,0.0,640.0,0.0,640.0,0.0,640.0,0.0,640.0,0.0116573226861476,1.0,0.0,1.0,639.0,0.0,2.0,3287.0,0.402987,25.0,0.115999,1.0,0.0,0.0,51.0,121.15003967285156,57.45357894897461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-11-27 15:00:00,18446.702,5.124083888888889,3.3666666666666667,5.933333333333334
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.60125,0.293998,7.0,0.363998,6.0,0.915992,23.0,80.32812583446503,62.0,20.284,62.0,80.32812583446503,62.0,0.0,62.0,0.0,62.0,0.0,62.0,0.0,62.0,20.284,62.0,0.0,62.0,0.0,62.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,3192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.56935119628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-27 16:00:00,18446.702,5.124083888888889,3.3666666666666667,5.933333333333334
P001,2.0,4.817433333333333,0.0,0.0,0.0,0.0,0.0,51.40043333333333,0.091999,2.0,0.0429989999999999,2.0,0.315995,11.0,921.4512075185776,502.0,106.625,502.0,904.3960076570512,502.0,0.0,502.0,0.0,502.0,0.0,502.0,0.0,502.0,104.301,502.0,0.0,502.0,0.0,502.0,0.0,502.0,0.0,502.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,2141.0,0.068998,2.0,0.0,0.0,0.0,0.0,17.0,74.45339965820312,19.15119361877441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2021-11-27 17:00:00,18446.702,5.124083888888889,3.3666666666666667,5.933333333333334
